chr	gene_id	gene_name	start	end	gene_type
12	ENSG00000159335	PTMS	6766363	6770952	protein_coding
12	ENSG00000139546	TARBP2	53501283	53506431	protein_coding
12	ENSG00000135100	HNF1A	120978543	121002512	protein_coding
12	ENSG00000126746	ZNF384	6666477	6689375	protein_coding
12	ENSG00000151067	CACNA1C	2052987	2697950	protein_coding
12	ENSG00000133703	KRAS	25205246	25250929	protein_coding
12	ENSG00000139370	SLC15A4	128793194	128823958	protein_coding
12	ENSG00000151948	GLT1D1	128853478	128984968	protein_coding
12	ENSG00000111641	NOP2	6556871	6568291	protein_coding
12	ENSG00000186136	TAS2R42	11185993	11186937	protein_coding
12	ENSG00000197870	PRB3	11265914	11269707	protein_coding
12	ENSG00000230657	PRB4	11307077	11310436	protein_coding
12	ENSG00000251655	PRB1	11351823	11355591	protein_coding
12	ENSG00000167566	NCKAP5L	49791152	49828413	protein_coding
12	ENSG00000186666	BCDIN3D	49836043	49843106	protein_coding
12	ENSG00000135472	FAIM2	49866896	49903900	protein_coding
12	ENSG00000167580	AQP2	49950737	49958878	protein_coding
12	ENSG00000161798	AQP5	49961872	49965682	protein_coding
12	ENSG00000086159	AQP6	49972947	49977139	protein_coding
12	ENSG00000161800	RACGAP1	49989162	50025494	protein_coding
12	ENSG00000110881	ASIC1	50057596	50083611	protein_coding
12	ENSG00000066117	SMARCD1	50085342	50100707	protein_coding
12	ENSG00000167588	GPD1	50104008	50111313	protein_coding
12	ENSG00000178449	COX14	50112236	50120453	protein_coding
12	ENSG00000139624	CERS5	50129289	50167369	protein_coding
12	ENSG00000153179	RASSF3	64610495	64697564	protein_coding
12	ENSG00000171435	KSR2	117453012	117968990	protein_coding
12	ENSG00000111445	RFC5	118016703	118032234	protein_coding
12	ENSG00000122966	CIT	119685791	119877320	protein_coding
12	ENSG00000139718	SETD1B	121804009	121832656	protein_coding
12	ENSG00000158104	HPD	121839527	121858859	protein_coding
12	ENSG00000110801	PSMD9	121888790	121918297	protein_coding
12	ENSG00000158023	CFAP251	121918592	122003919	protein_coding
12	ENSG00000110987	BCL7A	122021884	122062044	protein_coding
12	ENSG00000175727	MLXIP	122078756	122147344	protein_coding
12	ENSG00000139726	DENR	122752824	122771064	protein_coding
12	ENSG00000033030	ZCCHC8	122471600	122500932	protein_coding
12	ENSG00000111271	ACAD10	111686053	111757099	protein_coding
12	ENSG00000257767	ENSG00000257767	111753890	111791418	protein_coding
12	ENSG00000111275	ALDH2	111766933	111817532	protein_coding
12	ENSG00000089022	MAPKAPK5	111842228	111902222	protein_coding
12	ENSG00000292259	ENSG00000292259	111842237	111842368	protein_coding
12	ENSG00000057294	PKP2	32790755	32896777	protein_coding
12	ENSG00000189079	ARID2	45729706	45908037	protein_coding
13	ENSG00000102699	PARP4	24420931	24512778	protein_coding
13	ENSG00000027001	MIPEP	23730189	23889400	protein_coding
13	ENSG00000102781	KATNAL1	30202630	30307551	protein_coding
13	ENSG00000236444	UBE2L5	30422493	30429758	protein_coding
13	ENSG00000132952	USPL1	30617920	30660766	protein_coding
13	ENSG00000183463	URAD	27977717	27988693	protein_coding
13	ENSG00000189403	HMGB1	30456704	30465936	protein_coding
13	ENSG00000102753	KPNA3	49699320	49792682	protein_coding
13	ENSG00000165475	CRYL1	20403669	20525857	protein_coding
13	ENSG00000165556	CDX2	27960918	27969315	protein_coding
13	ENSG00000102547	CAB39L	49308650	49444064	protein_coding
13	ENSG00000120675	DNAJC15	43023586	43114213	protein_coding
13	ENSG00000132975	GPR12	26755200	26760786	protein_coding
13	ENSG00000132970	WASF3	26557683	26688948	protein_coding
13	ENSG00000133110	POSTN	37562585	37598768	protein_coding
13	ENSG00000102531	FNDC3A	48975912	49209779	protein_coding
13	ENSG00000183722	LHFPL6	39342892	39603193	protein_coding
13	ENSG00000023516	AKAP11	42272152	42323261	protein_coding
13	ENSG00000204899	MZT1	72708367	72727629	protein_coding
13	ENSG00000120685	PROSER1	39009865	39038089	protein_coding
13	ENSG00000165837	ERICH6B	45541294	45615739	protein_coding
13	ENSG00000083535	PIBF1	72782133	73016461	protein_coding
13	ENSG00000136122	BORA	72727923	72756196	protein_coding
13	ENSG00000150361	KLHL1	69700597	70108452	protein_coding
13	ENSG00000122034	GTF3A	27424619	27435823	protein_coding
13	ENSG00000120690	ELF1	40931924	41019316	protein_coding
13	ENSG00000136155	SCEL	77535706	77645263	protein_coding
13	ENSG00000150893	FREM2	38687077	38887131	protein_coding
13	ENSG00000204918	PRR20B	57147488	57150509	protein_coding
13	ENSG00000136111	TBC1D4	75283503	75482169	protein_coding
13	ENSG00000227151	PRR20D	57160632	57163653	protein_coding
13	ENSG00000136158	SPRY2	80335976	80341126	protein_coding
13	ENSG00000234278	PRR20E	57167197	57170218	protein_coding
13	ENSG00000120686	UFM1	38349851	38363619	protein_coding
13	ENSG00000102554	KLF5	73059005	73077538	protein_coding
13	ENSG00000174015	CBY2	45702320	45714559	protein_coding
13	ENSG00000134882	UBAC2	99200854	99386504	protein_coding
13	ENSG00000133119	RFC3	33818149	33837500	protein_coding
13	ENSG00000152192	POU4F1	78598362	78603552	protein_coding
13	ENSG00000182957	SPATA13	24160720	24307069	protein_coding
13	ENSG00000188811	NHLRC3	39038456	39050109	protein_coding
13	ENSG00000102837	OLFM4	53028813	53052057	protein_coding
13	ENSG00000204919	PRR20A	57140918	57143939	protein_coding
13	ENSG00000065150	IPO5	97953675	98024296	protein_coding
13	ENSG00000139734	DIAPH3	59665583	60163928	protein_coding
13	ENSG00000118946	PCDH17	57631744	57729311	protein_coding
13	ENSG00000152484	USP12	27066156	27171811	protein_coding
13	ENSG00000120688	WBP4	41061509	41084006	protein_coding
13	ENSG00000180440	SERTM1	36674020	36697839	protein_coding
13	ENSG00000139514	SLC7A1	29509414	29595688	protein_coding
13	ENSG00000088386	SLC15A1	98683801	98752672	protein_coding
13	ENSG00000150907	FOXO1	40555667	40666641	protein_coding
13	ENSG00000136152	COG3	45464939	45536701	protein_coding
13	ENSG00000136141	LRCH1	46553170	46744898	protein_coding
13	ENSG00000102543	CDADC1	49247925	49293485	protein_coding
13	ENSG00000083520	DIS3	72752169	72781900	protein_coding
13	ENSG00000133103	COG6	39655662	39752628	protein_coding
13	ENSG00000102802	MEDAG	30906271	30925572	protein_coding
13	ENSG00000134871	COL4A2	110307284	110513209	protein_coding
13	ENSG00000229665	PRR20C	57154061	57157082	protein_coding
13	ENSG00000184564	SLITRK6	85792790	85799419	protein_coding
13	ENSG00000184226	PCDH9	66302834	67230336	protein_coding
13	ENSG00000132950	ZMYM5	19823482	19863649	protein_coding
13	ENSG00000182968	SOX1	112067149	112071706	protein_coding
13	ENSG00000175664	TEX26	30932656	30975500	protein_coding
13	ENSG00000041515	MYO16	108629611	109208005	protein_coding
13	ENSG00000187498	COL4A1	110148963	110307157	protein_coding
13	ENSG00000185950	IRS2	109752695	109786583	protein_coding
13	ENSG00000153498	SPACA7	112376355	112434689	protein_coding
13	ENSG00000133115	STOML3	38965925	38990831	protein_coding
13	ENSG00000088448	ANKRD10	110878540	110915069	protein_coding
13	ENSG00000204442	NALF1	107163510	107867496	protein_coding
13	ENSG00000184497	TMEM255B	113759226	113816995	protein_coding
13	ENSG00000175198	PCCA	100089093	100530435	protein_coding
13	ENSG00000126216	TUBGCP3	112485011	112588153	protein_coding
13	ENSG00000185974	GRK1	113667219	113737736	protein_coding
13	ENSG00000139797	RNF113B	98175785	98177269	protein_coding
13	ENSG00000152193	OBI1	78614289	78659155	protein_coding
13	ENSG00000122042	UBL3	29764371	29850617	protein_coding
13	ENSG00000102539	MLNR	49220338	49222377	protein_coding
13	ENSG00000122025	FLT3	28003274	28100576	protein_coding
13	ENSG00000134884	ARGLU1	106541673	106568137	protein_coding
13	ENSG00000152767	FARP1	98143094	98455176	protein_coding
13	ENSG00000179813	FAM216B	42781584	42791549	protein_coding
13	ENSG00000136156	ITM2B	48233206	48270357	protein_coding
13	ENSG00000204977	TRIM13	49997042	50018467	protein_coding
13	ENSG00000198553	KCNRG	50015444	50020922	protein_coding
13	ENSG00000136104	RNASEH2B	50909791	50956762	protein_coding
13	ENSG00000150510	FAM124A	51222398	51284239	protein_coding
13	ENSG00000205863	C1QTNF9B	23891099	23897006	protein_coding
13	ENSG00000189167	ZAR1L	32303699	32315363	protein_coding
13	ENSG00000139597	N4BP2L1	32400723	32428130	protein_coding
13	ENSG00000180138	CSNK1A1L	37103259	37105664	protein_coding
13	ENSG00000281106	TMEM272	51813347	51845177	protein_coding
13	ENSG00000133111	RFXAP	36819222	36829104	protein_coding
13	ENSG00000133107	TRPC4	37632063	37869772	protein_coding
13	ENSG00000122035	RASL11A	27270830	27275192	protein_coding
13	ENSG00000080618	CPB2	46053186	46105033	protein_coding
13	ENSG00000136167	LCP1	46125923	46182177	protein_coding
13	ENSG00000215475	SIAH3	45777242	45851753	protein_coding
13	ENSG00000102452	NALCN	101053776	101416508	protein_coding
13	ENSG00000175820	CCDC168	102729367	102759072	protein_coding
13	ENSG00000151287	TEX30	102765888	102773786	protein_coding
13	ENSG00000270181	BIVM-ERCC5	102799110	102875994	protein_coding
13	ENSG00000134897	BIVM	102799119	102841533	protein_coding
13	ENSG00000183087	GAS6	113820549	113864076	protein_coding
13	ENSG00000136159	NUDT15	48037726	48047221	protein_coding
13	ENSG00000136146	MED4	48075724	48095104	protein_coding
13	ENSG00000139687	RB1	48303751	48481890	protein_coding
13	ENSG00000102683	SGCG	23180979	23325162	protein_coding
13	ENSG00000139746	RBM26	79318868	79406255	protein_coding
13	ENSG00000125266	EFNB2	106489745	106535662	protein_coding
13	ENSG00000102780	DGKH	42048648	42242896	protein_coding
13	ENSG00000136143	SUCLA2	47942656	48001273	protein_coding
13	ENSG00000169508	GPR183	99294539	99307399	protein_coding
13	ENSG00000139826	ABHD13	108218392	108234243	protein_coding
13	ENSG00000139684	ESD	46771256	46797161	protein_coding
13	ENSG00000102468	HTR2A	46831546	46897053	protein_coding
13	ENSG00000083544	TDRD3	60397220	60573871	protein_coding
13	ENSG00000133104	SPART	36301638	36346394	protein_coding
13	ENSG00000102572	STK24	98445185	98577107	protein_coding
13	ENSG00000136161	RCBTB2	48488963	48533080	protein_coding
13	ENSG00000178235	SLITRK1	83877205	83882474	protein_coding
13	ENSG00000132965	ALOX5AP	30735543	30764426	protein_coding
13	ENSG00000032742	IFT88	20567157	20691444	protein_coding
13	ENSG00000102445	RUBCNL	46334681	46387252	protein_coding
13	ENSG00000125247	TMTC4	100603625	100674795	protein_coding
13	ENSG00000133106	EPSTI1	42886388	42992241	protein_coding
13	ENSG00000127863	TNFRSF19	23570412	23676093	protein_coding
13	ENSG00000139832	RAB20	110523066	110561722	protein_coding
13	ENSG00000134905	CARS2	110641417	110706116	protein_coding
13	ENSG00000165572	KBTBD6	41127569	41132802	protein_coding
13	ENSG00000120696	KBTBD7	41189834	41194569	protein_coding
13	ENSG00000120662	MTRF1	41216369	41263576	protein_coding
13	ENSG00000172766	NAA16	41311267	41377030	protein_coding
13	ENSG00000102760	RGCC	41457550	41470871	protein_coding
13	ENSG00000102763	VWA8	41566835	41961109	protein_coding
13	ENSG00000125249	RAP2A	97434169	97469128	protein_coding
13	ENSG00000139679	LPAR6	48411138	48413113	protein_coding
13	ENSG00000213995	NAXD	110615545	110639996	protein_coding
13	ENSG00000121743	GJA3	20138255	20161052	protein_coding
13	ENSG00000165474	GJB2	20187470	20192938	protein_coding
13	ENSG00000121742	GJB6	20221962	20232319	protein_coding
13	ENSG00000121741	ZMYM2	19958727	20089115	protein_coding
13	ENSG00000150456	EEF1AKMT1	20728731	20773961	protein_coding
13	ENSG00000150457	LATS2	20973036	21061586	protein_coding
13	ENSG00000151849	CENPJ	24882279	24922861	protein_coding
13	ENSG00000180730	SHISA2	26044597	26052016	protein_coding
13	ENSG00000133105	RXFP2	31739526	31803389	protein_coding
13	ENSG00000073910	FRY	32031774	32299125	protein_coding
13	ENSG00000083642	PDS5B	32586452	32778019	protein_coding
13	ENSG00000253797	UTP14C	52024691	52033600	protein_coding
13	ENSG00000102786	INTS6	51361577	51453036	protein_coding
13	ENSG00000122033	MTIF3	27435643	27450564	protein_coding
13	ENSG00000123171	CCDC70	51861969	51866232	protein_coding
13	ENSG00000125245	GPR18	99254739	99258379	protein_coding
13	ENSG00000132938	MTUS2	28820339	29505947	protein_coding
13	ENSG00000102524	TNFSF13B	108269718	108308478	protein_coding
13	ENSG00000127870	RNF6	26212775	26222314	protein_coding
13	ENSG00000132932	ATP8A2	25371974	26025851	protein_coding
13	ENSG00000151835	SACS	23328830	23433702	protein_coding
13	ENSG00000153495	TEX29	111320642	111344248	protein_coding
13	ENSG00000178695	KCTD12	76880175	76886405	protein_coding
13	ENSG00000102805	CLN5	76992081	77005117	protein_coding
13	ENSG00000283208	ENSG00000283208	76992078	77078025	protein_coding
13	ENSG00000005812	FBXL3	77005260	77027159	protein_coding
13	ENSG00000288716	ENSG00000288716	77326905	77326988	protein_coding
13	ENSG00000253309	SERPINE3	51339691	51364735	protein_coding
13	ENSG00000122026	RPL21	27251558	27256568	protein_coding
13	ENSG00000139780	METTL21C	102685747	102695044	protein_coding
13	ENSG00000134899	ERCC5	102846032	102875995	protein_coding
13	ENSG00000125255	SLC10A2	103043998	103066417	protein_coding
13	ENSG00000172458	IL17D	20703699	20723098	protein_coding
13	ENSG00000134864	GGACT	100530180	100588789	protein_coding
13	ENSG00000165300	SLITRK5	87671371	87679616	protein_coding
13	ENSG00000068650	ATP11A	112690038	112887168	protein_coding
13	ENSG00000152207	CYSLTR2	48653929	48711226	protein_coding
13	ENSG00000165621	OXGR1	96985713	96994476	protein_coding
13	ENSG00000188243	COMMD6	75525214	75537841	protein_coding
13	ENSG00000136114	THSD1	52377167	52406172	protein_coding
13	ENSG00000136100	VPS36	52412606	52450634	protein_coding
13	ENSG00000136108	CKAP2	52455478	52476627	protein_coding
13	ENSG00000165416	SUGT1	52652836	52700909	protein_coding
13	ENSG00000139675	HNRNPA1L2	52642431	52643773	protein_coding
13	ENSG00000182346	DAOA	105466045	105491034	protein_coding
13	ENSG00000043355	ZIC2	99981784	99986765	protein_coding
13	ENSG00000139800	ZIC5	99962964	99971767	protein_coding
13	ENSG00000139517	LNX2	27545913	27620529	protein_coding
13	ENSG00000169840	GSX1	27792483	27794768	protein_coding
13	ENSG00000139515	PDX1	27920000	27926313	protein_coding
13	ENSG00000186184	POLR1D	27621892	27623449	protein_coding
13	ENSG00000174405	LIG4	108207442	108215536	protein_coding
13	ENSG00000125246	CLYBL	99606690	99892570	protein_coding
13	ENSG00000198542	ITGBL1	101452675	101716446	protein_coding
13	ENSG00000102710	SUPT20H	37009312	37059688	protein_coding
13	ENSG00000226792	C13orf42	51082119	51111274	protein_coding
13	ENSG00000172915	NBEA	34942270	35672736	protein_coding
13	ENSG00000136169	SETDB2	49444274	49495003	protein_coding
13	ENSG00000136147	PHF11	49495953	49528976	protein_coding
13	ENSG00000136144	RCBTB1	49531946	49585558	protein_coding
13	ENSG00000165480	SKA3	21153595	21176552	protein_coding
13	ENSG00000173141	MRPL57	21176658	21179084	protein_coding
13	ENSG00000165487	MICU2	21492691	21604170	protein_coding
13	ENSG00000102678	FGF9	21671073	21704498	protein_coding
13	ENSG00000120697	ALG5	36949738	36999340	protein_coding
13	ENSG00000120699	EXOSC8	37000786	37009614	protein_coding
13	ENSG00000120658	ENOX1	43213130	43786972	protein_coding
13	ENSG00000151773	CCDC122	43836352	43879740	protein_coding
13	ENSG00000179630	LACC1	43879904	43893932	protein_coding
13	ENSG00000185896	LAMP1	113297239	113323672	protein_coding
13	ENSG00000139835	GRTP1	113324163	113364130	protein_coding
13	ENSG00000150401	DCUN1D2	113455819	113490711	protein_coding
13	ENSG00000150403	TMCO3	113491021	113550229	protein_coding
13	ENSG00000198176	TFDP1	113584753	113641473	protein_coding
13	ENSG00000153531	ADPRHL1	113399611	113453488	protein_coding
13	ENSG00000123200	ZC3H13	45954465	46052746	protein_coding
13	ENSG00000197168	NEK5	52033611	52129073	protein_coding
13	ENSG00000132953	XPO4	20777329	20902746	protein_coding
13	ENSG00000005810	MYCBP2	77044657	77327094	protein_coding
13	ENSG00000196199	MPHOSPH8	19633659	19673441	protein_coding
13	ENSG00000121390	PSPC1	19702500	19782945	protein_coding
13	ENSG00000139668	WDFY2	51584462	51767709	protein_coding
13	ENSG00000102796	DHRS12	51767993	51804163	protein_coding
13	ENSG00000197991	ENSG00000197991	61409858	61427849	protein_coding
13	ENSG00000237378	ENSG00000237378	63746741	63748176	protein_coding
13	ENSG00000136153	LMO7	75636330	75859866	protein_coding
13	ENSG00000132958	TPTE2	19422877	19561532	protein_coding
13	ENSG00000139508	SLC46A3	28700080	28718970	protein_coding
13	ENSG00000132963	POMP	28659130	28678959	protein_coding
13	ENSG00000120659	TNFSF11	42574152	42608013	protein_coding
13	ENSG00000134900	TPP2	102596986	102679958	protein_coding
13	ENSG00000253710	ALG11	52012398	52033600	protein_coding
13	ENSG00000139496	NUP58	25301625	25342421	protein_coding
13	ENSG00000244754	N4BP2L2	32510292	32538795	protein_coding
13	ENSG00000240654	C1QTNF9	24309580	24322531	protein_coding
13	ENSG00000173988	LRRC63	46211928	46277115	protein_coding
13	ENSG00000285566	ENSG00000285566	63832361	63833053	protein_coding
13	ENSG00000280165	PCDH20	61409685	61415849	protein_coding
13	ENSG00000150459	SAP18	21140119	21149097	protein_coding
13	ENSG00000075673	ATP12A	24680408	24712472	protein_coding
13	ENSG00000132972	RNF17	24764169	24879921	protein_coding
13	ENSG00000102606	ARHGEF7	111115310	111305732	protein_coding
13	ENSG00000132964	CDK8	26254129	26405238	protein_coding
13	ENSG00000283361	CFAP97D2	114179257	114223085	protein_coding
13	ENSG00000130177	CDC16	114234897	114272723	protein_coding
13	ENSG00000169062	UPF3A	114281601	114305817	protein_coding
13	ENSG00000198824	CHAMP1	114314503	114327322	protein_coding
13	ENSG00000102471	NDFIP2	79481155	79556077	protein_coding
13	ENSG00000088387	DOCK9	98793429	98978064	protein_coding
13	ENSG00000120694	HSPH1	31134973	31161904	protein_coding
13	ENSG00000187676	B3GLCT	31199975	31332276	protein_coding
13	ENSG00000180776	ZDHHC20	21372571	21459303	protein_coding
13	ENSG00000139793	MBNL2	97222333	97394120	protein_coding
13	ENSG00000057593	F7	113105791	113120685	protein_coding
13	ENSG00000126218	F10	113122799	113149529	protein_coding
13	ENSG00000126231	PROZ	113158648	113172386	protein_coding
13	ENSG00000126226	PCID2	113177536	113208669	protein_coding
13	ENSG00000139842	CUL4A	113209613	113267108	protein_coding
13	ENSG00000186009	ATP4B	113648804	113658198	protein_coding
13	ENSG00000126217	MCF2L	112969214	113099742	protein_coding
13	ENSG00000186047	DLEU7	50822905	50843692	protein_coding
13	ENSG00000136160	EDNRB	77895487	77918831	protein_coding
13	ENSG00000139737	SLAIN1	77697687	77764229	protein_coding
13	ENSG00000133116	KL	33016423	33066143	protein_coding
13	ENSG00000133121	STARD13	33103137	33285755	protein_coding
13	ENSG00000123179	EBPL	49660674	49691486	protein_coding
13	ENSG00000136110	CNMD	52703264	52739820	protein_coding
13	ENSG00000136099	PCDH8	52842889	52848640	protein_coding
13	ENSG00000276644	DACH1	71437966	71867204	protein_coding
13	ENSG00000152213	ARL11	49628507	49633872	protein_coding
13	ENSG00000102466	FGF14	101710804	101916945	protein_coding
